,AFLfantasy,Supercoach,behinds,disposals,freesAgainst,freesFor,gameID,goals,handballs,hitouts,homeAway,i50s,kicks,marks,name,tackles
6972,35,40,0,9,0,0,5247,1,2,0,Home,1,7,0,Brad Ebert,1
6973,44,53,0,9,0,0,5247,0,3,0,Home,4,6,4,Jack Darling,2
6974,105,111,0,30,1,0,5247,1,12,0,Away,6,18,4,Danyle Pearce,3
6975,90,90,1,24,0,0,5247,0,11,0,Away,2,13,4,Kane Cornes,4
6976,133,105,1,24,0,1,5247,0,7,1,Away,4,17,7,Domenic Cassisi,11
6977,102,96,1,24,1,0,5247,3,9,0,Away,6,15,5,Travis Boak,2
6978,84,73,0,22,0,3,5247,0,15,0,Away,1,7,2,Matt Thomas,6
6979,89,99,0,21,1,0,5247,0,8,0,Away,0,13,7,Troy Chaplin,4
6980,85,95,0,20,0,2,5247,1,11,0,Away,3,9,4,Robbie Gray,4
6981,88,110,0,19,0,3,5247,0,6,0,Away,0,13,6,Alipate Carlile,4
6982,95,91,1,18,1,2,5247,1,6,0,Away,1,12,3,Hamish Hartlett,8
6983,67,86,1,17,1,1,5247,1,9,0,Away,3,8,4,Justin Westhoff,2
6984,74,65,0,17,1,1,5247,1,6,2,Away,1,11,5,Jackson Trengove,2
6985,76,56,0,16,2,1,5247,0,1,0,Away,0,15,6,Michael Pettigrew,4
6986,71,54,0,15,1,2,5247,1,5,0,Away,1,10,6,Tom Logan,2
6987,37,39,0,13,1,0,5247,0,5,0,Away,0,8,2,Jasper Pittard,0
6988,80,84,0,12,1,2,5247,0,2,22,Away,3,10,3,Dean Brogan,4
6989,53,53,2,12,1,0,5247,0,1,0,Away,2,11,5,Daniel Motlop,1
6990,57,60,0,12,0,1,5247,1,7,0,Away,2,5,3,Simon Phillips,3
6991,63,65,0,10,2,0,5247,1,3,0,Away,3,7,4,Cameron O'Shea,6
6992,50,47,0,8,1,1,5247,1,2,0,Away,2,6,4,Jay Schulz,3
6993,42,49,1,5,0,0,5247,0,4,0,Away,0,1,2,Matthew Broadbent,6
6994,31,39,1,4,0,0,5247,1,1,2,Away,0,3,1,Daniel Stewart,2
6995,25,12,0,4,0,0,5247,0,0,0,Away,0,4,3,Ben Jacobs,1
6996,128,102,0,38,1,0,5248,0,19,0,Home,7,19,8,Sam Mitchell,3
6997,124,129,0,33,1,1,5248,0,13,0,Home,1,20,12,Grant Birchall,1
6998,126,113,1,31,1,0,5248,2,10,0,Home,3,21,7,Matthew Suckling,3
6999,124,122,1,29,2,1,5248,2,16,1,Home,5,13,8,Jordan Lewis,5
7000,134,116,0,27,2,1,5248,3,7,0,Home,2,20,5,Liam Shiels,8
7001,100,114,0,26,2,2,5248,1,11,2,Home,3,15,3,Luke Hodge,5
7002,103,102,0,25,1,1,5248,0,7,0,Home,1,18,11,Josh Gibson,1
7003,128,118,2,25,1,1,5248,3,9,0,Home,6,16,12,Shane Savage,2
7004,138,112,1,25,0,0,5248,3,10,0,Home,5,15,14,Isaac Smith,3
7005,88,86,0,21,0,1,5248,1,10,0,Home,3,11,8,Kyle Cheney,1
7006,69,89,0,19,0,0,5248,0,13,0,Home,1,6,3,Brad Sewell,4
7007,73,78,0,18,0,0,5248,0,8,0,Home,0,10,5,Shaun Burgoyne,3
7008,73,63,0,18,0,2,5248,0,4,0,Home,0,14,7,Brent Guerra,0
7009,60,57,1,15,1,0,5248,1,7,1,Home,3,8,3,Brendan Whitecross,2
7010,76,89,1,13,2,1,5248,2,6,8,Home,2,7,5,David Hale,3
7011,70,90,0,12,3,0,5248,3,4,0,Home,1,8,7,Michael Osborne,2
7012,59,65,0,12,0,1,5248,0,8,0,Home,2,4,2,Paul Puopolo,6
7013,78,64,0,11,1,1,5248,0,6,22,Home,2,5,1,Max Bailey,7
7014,51,46,0,10,1,0,5248,0,5,0,Home,0,5,7,Jordan Lisle,2
7015,56,75,0,10,0,2,5248,0,4,0,Home,4,6,4,Luke Breust,4
7016,46,32,0,9,0,0,5248,0,3,0,Home,2,6,6,Chance Bateman,1
7017,67,74,0,9,0,1,5248,2,2,0,Home,4,7,3,Cyril Rioli,5
7018,119,107,1,31,1,1,5248,2,8,0,Away,9,23,5,Brent Stanton,2
7019,115,95,0,31,0,0,5248,1,13,0,Away,6,18,3,David Zaharakis,5
7020,81,66,0,25,1,1,5248,0,18,0,Away,2,7,6,Dyson Heppell,2
7021,110,108,0,22,1,3,5248,1,11,0,Away,5,11,3,Heath Hocking,10
7022,92,94,0,21,2,2,5248,3,12,0,Away,2,9,5,Leroy Jetta,3
7023,72,52,0,20,1,2,5248,0,8,0,Away,2,12,3,Brent Prismall,3
7024,70,75,0,19,0,1,5248,0,12,0,Away,0,7,4,Tayte Pears,3
7025,71,67,0,17,0,0,5248,0,8,0,Away,1,9,4,David Myers,4
7026,51,60,0,17,1,0,5248,0,9,0,Away,0,8,4,Michael Hibberd,0
7027,78,66,1,16,0,1,5248,0,8,0,Away,1,8,4,Angus Monfries,6
7028,52,62,0,14,1,1,5248,0,9,0,Away,1,5,3,Andrew Welsh,3
7029,63,58,0,14,0,0,5248,2,10,0,Away,1,4,1,Alwyn Davey,4
7030,49,37,0,14,1,0,5248,1,9,0,Away,3,5,3,Ben Howlett,1
7031,74,62,1,13,1,1,5248,0,7,17,Away,1,6,6,David Hille,2
7032,51,30,1,12,2,0,5248,0,5,9,Away,2,7,4,Patrick Ryder,1
7033,77,86,0,12,0,2,5248,1,5,18,Away,2,7,4,Tom Bellchambers,2
7034,44,57,0,11,0,2,5248,0,3,0,Away,0,8,0,Dustin Fletcher,3
7035,40,34,1,11,1,0,5248,0,6,0,Away,3,5,5,Michael Hurley,0
7036,42,36,0,10,0,1,5248,1,7,1,Away,2,3,1,Jake Melksham,2
7037,33,57,0,9,0,0,5248,0,4,0,Away,1,5,2,Jobe Watson,1
7038,22,35,0,8,2,0,5248,0,3,0,Away,0,5,1,Mark McVeigh,1
7039,26,27,0,5,0,1,5248,0,2,0,Away,0,3,0,Sam Lonergan,3
7040,98,105,0,27,5,0,5249,0,11,0,Home,4,16,5,Michael Rischitelli,7
7041,93,83,0,25,1,1,5249,0,8,0,Home,1,17,4,Jarrod Harbrow,4
7042,118,121,0,24,0,6,5249,2,8,0,Home,5,16,4,Gary Jnr Ablett,6
7043,107,125,0,24,0,2,5249,1,5,0,Home,4,19,8,Nathan Bock,2
7044,92,97,0,24,0,0,5249,1,10,0,Home,6,14,4,Sam Iles,3
7045,66,86,2,22,1,0,5249,0,9,0,Home,6,13,2,Dion Prestia,1
7046,100,89,1,21,0,1,5249,2,8,0,Home,6,13,5,David Swallow,4
7047,79,78,0,19,3,3,5249,1,9,0,Home,2,10,5,Danny Stanley,4
7048,86,81,2,17,0,1,5249,0,6,0,Home,3,11,6,Jared Brennan,5
7049,95,73,2,14,2,1,5249,2,4,9,Home,3,10,9,Josh Fraser,3
7050,45,50,0,14,0,0,5249,0,7,0,Home,0,7,2,Hayden Jolly,1
7051,38,47,0,13,0,0,5249,0,7,0,Home,5,6,2,Karmichael Hunt,0
7052,66,71,1,13,0,1,5249,0,4,17,Home,2,9,0,Zac Smith,3
7053,31,41,0,12,1,0,5249,0,8,0,Home,0,4,2,Nathan Krakouer,0
7054,50,48,0,12,0,0,5249,0,5,0,Home,1,7,5,Matt Shaw,1
7055,58,70,1,10,2,0,5249,3,4,0,Home,1,6,5,Tom Lynch,1
7056,47,59,0,10,1,1,5249,0,6,2,Home,1,4,1,Jack Hutchins,5
7057,40,48,0,10,0,0,5249,0,8,0,Home,0,2,2,Joel Wilkinson,3
7058,49,58,0,9,1,2,5249,0,2,0,Home,1,7,3,Campbell Brown,4
7059,17,26,0,6,1,0,5249,0,6,0,Home,0,0,0,Maverick Weller,2
7060,36,24,0,5,0,0,5249,0,1,1,Home,0,4,3,Luke Russell,3
7061,33,34,0,5,1,1,5249,1,1,1,Home,1,4,2,Charlie Dixon,2
7062,136,106,0,39,1,2,5249,0,15,0,Away,3,24,5,Matthew Boyd,5
7063,121,112,0,29,1,0,5249,0,18,2,Away,0,11,7,Daniel Cross,8
7064,126,145,2,28,1,1,5249,3,8,0,Away,7,20,4,Ryan Griffen,5
7065,86,81,0,24,0,0,5249,0,9,0,Away,0,15,5,Robert Murphy,2
7066,86,91,0,24,0,3,5249,1,16,0,Away,2,8,3,Callan Ward,3
7067,114,124,1,23,0,1,5249,3,9,0,Away,7,14,6,Adam Cooney,4
7068,110,122,0,22,0,0,5249,2,7,0,Away,7,15,9,Ed Barlow,3
7069,115,128,0,21,2,1,5249,3,10,0,Away,0,11,7,Daniel Giansiracusa,7
7070,57,65,1,21,2,0,5249,0,12,0,Away,1,9,1,Shaun Higgins,2
7071,62,69,0,20,0,0,5249,0,8,0,Away,3,12,2,Lindsay Gilbee,1
7072,68,94,0,19,0,2,5249,0,14,0,Away,3,5,1,Luke Dahlhaus,5
7073,72,81,0,16,0,0,5249,1,7,0,Away,3,9,3,Justin Sherman,4
7074,95,75,1,16,6,1,5249,0,7,0,Away,4,9,6,Liam Picken,13
7075,45,46,0,14,0,1,5249,0,7,0,Away,1,7,3,Jayden Schofield,0
7076,72,79,0,13,0,1,5249,0,4,0,Away,0,9,8,Dale Morris,3
7077,51,50,0,12,1,1,5249,0,8,0,Away,0,4,3,Easton Wood,4
7078,61,53,0,10,1,2,5249,1,2,2,Away,5,8,6,Liam Jones,2
7079,48,66,0,9,1,0,5249,2,4,0,Away,0,5,4,Barry Hall,1
7080,64,71,0,9,0,1,5249,0,7,33,Away,0,2,2,Ben Hudson,1
7081,32,52,0,9,2,0,5249,0,6,0,Away,0,3,3,Tom Williams,2
7082,57,69,0,8,1,2,5249,1,2,13,Away,0,6,3,Will Minson,2
7083,6,9,0,4,1,0,5249,0,3,0,Away,0,1,0,Christian Howard,0
7084,109,107,0,27,0,0,5250,1,13,0,Home,4,14,5,Nathan Foley,5
7085,91,84,0,27,3,1,5250,0,10,0,Home,2,17,4,Bachar Houli,4
7086,87,89,0,26,2,1,5250,1,13,1,Home,7,13,4,Brett Deledio,2
7087,79,77,0,23,0,1,5250,0,13,0,Home,4,10,2,Robin Nahas,4
7088,113,92,1,22,0,1,5250,1,8,0,Home,4,14,5,Shane Edwards,8
7089,84,102,0,20,1,0,5250,2,6,0,Home,3,14,3,Chris Newman,3
7090,80,75,0,19,0,0,5250,1,10,0,Home,2,9,5,Shaun Grigg,3
7091,71,76,0,19,1,2,5250,0,4,0,Home,3,15,1,Trent Cotchin,4
7092,77,68,0,19,0,1,5250,1,8,0,Home,2,11,3,Dustin Martin,3
7093,64,66,1,18,2,0,5250,0,7,0,Home,1,11,2,Daniel Jackson,4
7094,84,68,0,18,1,3,5250,0,6,0,Home,0,12,8,Alex Rance,3
7095,83,91,1,18,0,0,5250,0,5,0,Home,4,13,3,Jake Batchelor,6
7096,64,59,1,16,2,1,5250,0,11,0,Home,1,5,5,Tom Hislop,4
7097,56,75,0,16,0,0,5250,0,12,0,Home,0,4,4,David Gourdis,2
7098,67,73,3,13,1,0,5250,1,6,1,Home,3,7,5,Jack Riewoldt,3
7099,43,56,0,12,2,0,5250,0,8,0,Home,0,4,3,Luke McGuane,3
7100,79,86,2,12,0,2,5250,3,5,2,Home,0,7,4,Tyrone Vickery,3
7101,43,52,1,11,0,1,5250,0,7,2,Home,4,4,3,Brad Miller,1
7102,55,72,0,11,2,2,5250,0,7,23,Home,0,4,2,Andrew Browne,1
7103,53,58,0,10,1,0,5250,2,4,0,Home,1,6,2,Mitch Farmer,3
7104,27,27,0,9,2,1,5250,0,7,0,Home,1,2,0,Reece Conca,3
7105,23,21,0,6,0,0,5250,0,1,0,Home,1,5,2,Jeromey Webberley,0
7106,119,117,0,30,0,2,5250,0,9,0,Away,11,21,0,Brent Moloney,9
7107,92,93,0,26,0,3,5250,0,15,0,Away,5,11,2,Tom Scully,5
7108,96,125,0,24,1,1,5250,2,12,0,Away,4,12,2,Nathan Jones,5
7109,73,90,0,22,0,0,5250,0,18,0,Away,1,4,3,Jordan Gysberts,4
7110,66,70,0,21,3,1,5250,0,15,0,Away,3,6,2,Jordie McKenzie,5
7111,74,83,1,19,3,0,5250,1,10,2,Away,2,9,1,Colin Sylvia,6
7112,91,109,1,19,1,2,5250,3,12,0,Away,0,7,4,Jack Watts,4
7113,90,103,4,19,1,0,5250,2,8,0,Away,5,11,4,Liam Jurrah,4
7114,93,95,1,17,1,0,5250,3,9,0,Away,2,8,5,Brad Green,5
7115,56,66,0,17,0,0,5250,0,9,0,Away,0,8,2,Colin Garland,2
7116,99,106,0,17,0,1,5250,2,8,17,Away,1,9,6,Stefan Martin,2
7117,60,51,0,16,2,0,5250,0,5,0,Away,4,11,1,Daniel Nicholson,5
7118,63,60,1,15,0,2,5250,0,5,0,Away,5,10,4,James Frawley,2
7119,112,78,1,15,0,1,5250,0,6,0,Away,4,9,5,Ricky Petterd,14
7120,58,96,0,13,0,0,5250,0,5,0,Away,4,8,4,Jared Rivers,3
7121,93,95,0,13,1,2,5250,3,4,0,Away,2,9,3,Jack Trengove,8
7122,65,93,1,12,1,1,5250,0,8,27,Away,0,4,1,Mark Jamar,2
7123,36,56,0,10,1,2,5250,0,5,0,Away,1,5,0,James Strauss,3
7124,31,47,0,10,0,1,5250,0,7,0,Away,2,3,1,Jamie Bennell,1
7125,39,50,0,9,1,0,5250,1,5,0,Away,3,4,2,Jeremy Howe,2
7126,40,19,0,8,0,1,5250,0,0,0,Away,2,8,5,Cale Morton,0
7127,11,23,0,6,1,0,5250,0,4,0,Away,2,2,0,Joel Macdonald,0
7128,89,124,0,24,0,2,5251,0,13,0,Home,2,11,0,Josh P. Kennedy,7
7129,113,113,0,23,3,2,5251,2,9,2,Home,3,14,2,Ryan O'Keefe,10
7130,87,99,1,23,0,0,5251,0,13,0,Home,3,10,2,Craig Bird,6
7131,71,74,0,23,1,1,5251,0,13,0,Home,3,10,3,Daniel Hannebery,2
7132,82,84,0,22,1,1,5251,0,13,0,Home,2,9,5,Tadhg Kennelly,4
7133,77,100,0,22,4,0,5251,0,7,0,Home,1,15,10,Heath Grundy,0
7134,100,97,0,21,0,2,5251,2,6,0,Home,2,15,7,Jude Bolton,2
7135,72,85,1,19,0,2,5251,0,6,0,Home,1,13,2,Nick Malceski,3
7136,92,114,0,18,2,1,5251,3,5,0,Home,3,13,6,Adam Goodes,3
7137,105,102,0,17,0,2,5251,4,6,0,Home,5,11,6,Jarrad McVeigh,4
7138,77,76,0,16,1,0,5251,0,7,0,Home,2,9,5,Nick Smith,6
7139,102,105,0,14,0,2,5251,0,8,39,Home,3,6,5,Mark Seaby,3
7140,50,57,2,12,1,0,5251,0,5,0,Home,4,7,4,Paul Bevan,2
7141,49,67,0,12,1,0,5251,0,6,0,Home,0,6,2,Ben McGlynn,4
7142,56,65,0,11,4,1,5251,1,3,0,Home,2,8,1,Martin Mattner,7
7143,35,44,0,11,1,0,5251,0,5,0,Home,0,6,2,Lewis Johnston,1
7144,43,47,1,11,2,1,5251,0,5,0,Home,3,6,5,Sam Reid,1
7145,35,20,0,10,1,0,5251,0,4,0,Home,0,6,0,Rhyce Shaw,3
7146,51,68,0,10,1,1,5251,1,7,8,Home,2,3,0,Jesse White,4
7147,26,35,0,6,0,0,5251,0,2,0,Home,0,4,2,Lewis R-Thomson,1
7148,23,19,0,3,0,1,5251,1,0,0,Home,1,3,1,Kieren Jack,1
7149,8,10,0,2,0,0,5251,0,1,0,Home,0,1,1,Andrejs Everitt,0
7150,125,133,4,33,1,1,5251,1,10,0,Away,6,23,8,Dane Swan,1
7151,107,114,0,25,1,0,5251,1,11,0,Away,7,14,4,Scott Pendlebury,7
7152,121,131,1,24,2,1,5251,1,14,1,Away,3,10,4,Luke Ball,12
7153,62,85,0,18,1,0,5251,0,5,0,Away,5,13,4,Heath Shaw,1
7154,74,84,1,18,1,2,5251,0,7,1,Away,1,11,6,Nick Maxwell,2
7155,136,154,4,18,0,2,5251,6,0,0,Away,4,18,8,Travis Cloke,4
7156,83,86,3,18,1,2,5251,0,5,0,Away,4,13,4,Dale Thomas,5
7157,70,92,3,17,3,1,5251,0,3,0,Away,4,14,1,Leon Davis,6
7158,72,83,0,16,0,1,5251,0,5,0,Away,2,11,8,Ben Reid,1
7159,61,65,0,13,1,3,5251,0,3,0,Away,3,10,3,Andrew Krakouer,4
7160,49,56,1,13,1,1,5251,0,6,0,Away,4,7,3,Heritier Lumumba,2
7161,65,86,2,13,0,2,5251,1,6,0,Away,0,7,6,Chris Dawes,1
7162,68,68,0,13,0,0,5251,1,5,0,Away,2,8,4,Sharrod Wellingham,4
7163,51,62,1,12,2,0,5251,1,8,0,Away,3,4,2,Steele Sidebottom,4
7164,64,59,0,12,0,3,5251,1,6,0,Away,3,6,3,Jarryd Blair,4
7165,54,66,0,11,0,1,5251,0,10,0,Away,0,1,2,Tyson Goldsack,6
7166,55,60,0,10,1,0,5251,0,5,0,Away,1,5,3,Alan Toovey,6
7167,26,34,0,9,1,1,5251,0,2,0,Away,3,7,1,Alan Didak,0
7168,53,60,0,9,1,0,5251,0,6,21,Away,1,3,2,Cameron Wood,2
7169,35,63,0,8,1,2,5251,0,4,0,Away,0,4,4,Chris Tarrant,1
7170,27,43,0,7,1,0,5251,0,5,8,Away,0,2,2,Leigh Brown,0
7171,23,13,0,7,0,0,5251,0,4,0,Away,2,3,2,John McCarthy,0
7172,139,145,1,32,3,2,5252,2,13,1,Home,4,19,7,Greg Broughton,7
7173,132,155,0,29,2,1,5252,5,10,0,Home,6,19,6,Matthew Pavlich,3
7174,95,125,3,24,0,0,5252,0,12,0,Home,4,12,8,Nathan Fyfe,2
7175,93,99,0,22,0,1,5252,0,7,0,Home,3,15,7,Paul Duffield,3
7176,77,89,2,22,0,1,5252,0,10,0,Home,3,12,2,Rhys Palmer,3
7177,56,71,1,21,0,0,5252,0,11,0,Home,3,10,1,Stephen Hill,0
7178,68,76,0,20,0,1,5252,0,9,0,Home,4,11,4,Garrick Ibbotson,1
7179,73,87,0,18,4,2,5252,1,6,0,Home,3,12,3,Nick Lower,5
7180,63,87,0,17,1,0,5252,1,9,0,Home,1,8,2,Michael Johnson,3
7181,80,102,0,17,1,2,5252,0,6,1,Home,0,11,9,Alex Silvagni,2
7182,84,101,0,15,1,1,5252,2,6,0,Home,3,9,5,Clayton Hinkley,5
7183,75,64,0,14,0,1,5252,1,3,0,Home,2,11,3,Ryan Crowley,5
7184,59,74,0,13,2,2,5252,0,7,0,Home,3,6,1,Matthew De Boer,7
7185,55,63,0,13,1,0,5252,0,5,0,Home,1,8,4,Dylan Roberton,3
7186,56,66,1,12,0,1,5252,0,8,2,Home,1,4,4,Kepler Bradley,3
7187,69,80,1,12,1,2,5252,0,10,14,Home,1,2,3,Zachary Clarke,5
7188,66,76,2,12,0,1,5252,0,7,0,Home,1,5,2,Clancee Pearce,7
7189,50,55,2,11,1,3,5252,0,5,0,Home,3,6,4,Josh Mellington,2
7190,45,50,2,8,0,1,5252,0,3,0,Home,2,5,3,Christopher Mayne,3
7191,47,44,0,7,0,1,5252,0,5,19,Home,1,2,1,Aaron Sandilands,2
7192,18,33,0,6,2,0,5252,0,3,0,Home,0,3,3,Luke McPharlin,0
7193,31,27,0,5,0,1,5252,0,3,0,Home,1,2,2,Roger Hayden,3
7194,118,113,0,33,1,2,5252,0,14,0,Away,2,19,2,Simon Black,7
7195,112,94,0,30,1,0,5252,1,17,0,Away,3,13,8,Jack Redden,3
7196,122,115,0,27,0,1,5252,1,8,0,Away,2,19,10,Tom Rockliff,3
7197,107,113,0,25,1,0,5252,0,9,0,Away,2,16,8,Cheynee Stiller,5
7198,76,101,0,21,0,2,5252,0,10,0,Away,4,11,3,Andrew Raines,3
7199,102,93,0,21,1,0,5252,0,4,0,Away,2,17,10,Pearce Hanley,4
7200,67,82,0,19,2,0,5252,0,6,0,Away,4,13,2,Ashley McGrath,4
7201,46,69,0,15,5,0,5252,0,7,0,Away,1,8,5,Matthew Maguire,2
7202,73,59,1,15,4,3,5252,1,8,0,Away,3,7,2,James Polkinghorne,8
7203,62,68,1,14,3,2,5252,2,4,0,Away,3,10,6,Jonathan Brown,0
7204,74,69,1,14,1,2,5252,2,3,0,Away,4,11,5,Daniel Rich,2
7205,61,45,0,14,0,2,5252,0,5,0,Away,0,9,2,Jesse O'Brien,4
7206,60,55,0,13,1,1,5252,0,9,0,Away,1,4,4,Sam Sheldon,5
7207,48,56,0,13,1,1,5252,0,8,0,Away,0,5,1,Mitchell Golby,4
7208,70,55,2,12,1,2,5252,1,2,0,Away,2,10,7,Rohan Bewick,2
7209,44,59,0,11,0,0,5252,0,4,0,Away,0,7,5,Joel Patfull,0
7210,54,52,0,10,0,0,5252,1,6,0,Away,1,4,4,Patrick Karnezis,3
7211,49,38,0,8,0,1,5252,0,3,0,Away,0,5,1,Luke Power,6
7212,57,64,0,7,2,0,5252,0,4,25,Away,0,3,3,Matthew Leuenberger,3
7213,45,59,0,7,0,0,5252,1,1,0,Away,2,6,5,Bryce Retzlaff,1
7214,31,35,0,7,0,0,5252,0,4,2,Away,1,3,4,Nial McKeever,0
7215,27,35,0,5,0,0,5252,0,2,0,Away,1,3,2,Ryan Harwood,2
7216,153,123,0,35,0,0,5253,0,13,0,Home,5,22,11,Corey Enright,7
7217,114,105,0,30,0,0,5253,2,18,0,Home,1,12,6,Cameron Ling,3
7218,101,99,0,28,2,2,5253,1,7,0,Home,1,21,6,Andrew Mackie,1
7219,109,110,0,26,5,5,5253,2,13,0,Home,6,13,6,Allen Christensen,6
7220,102,83,1,25,0,1,5253,0,9,0,Home,4,16,2,Joel Corey,7
7221,83,84,0,24,0,0,5253,1,11,0,Home,7,13,4,David Wojcinski,1
7222,94,110,0,24,1,1,5253,2,16,0,Home,1,8,4,Travis Varcoe,4
7223,82,99,0,23,1,1,5253,0,13,0,Home,2,10,8,Harry Taylor,1
7224,93,109,2,22,0,2,5253,0,10,0,Home,5,12,3,Paul Chapman,6
7225,77,74,0,19,0,2,5253,0,7,0,Home,3,12,3,Taylor Hunt,4
7226,61,81,0,17,0,0,5253,0,8,0,Home,0,9,6,Matthew Scarlett,0
7227,82,95,0,17,2,2,5253,0,8,0,Home,0,9,9,Tom Lonergan,4
7228,84,69,1,17,0,0,5253,1,8,1,Home,1,9,7,Mitchell Duncan,3
7229,82,97,2,16,2,3,5253,3,4,0,Home,3,12,3,Daniel Menzel,3
7230,70,68,1,14,1,1,5253,1,3,1,Home,5,11,7,James Podsiadly,1
7231,52,56,0,14,0,0,5253,0,6,0,Home,0,8,4,Thomas Gillies,1
7232,66,74,0,13,1,1,5253,2,4,0,Home,3,9,3,Steve Johnson,3
7233,59,60,1,13,0,1,5253,1,5,0,Home,3,8,3,Steven Motlop,2
7234,58,67,1,12,4,0,5253,0,3,9,Home,1,9,5,Tom Hawkins,3
7235,40,21,1,11,0,0,5253,0,5,0,Home,1,6,1,Shannon Byrnes,2
7236,67,83,0,9,1,0,5253,0,7,22,Home,0,2,4,Dawson Simpson,4
7237,48,65,0,9,1,2,5253,3,3,0,Home,1,6,1,Mitchell Brown,1
7238,122,136,0,34,2,3,5253,2,12,0,Away,4,22,5,Bernie Vince,2
7239,101,89,0,32,1,0,5253,0,15,0,Away,5,17,5,Scott Thompson,2
7240,91,83,0,22,3,1,5253,2,11,0,Away,3,11,4,Brent Reilly,5
7241,74,79,2,21,0,1,5253,1,7,0,Away,5,14,3,Richard Douglas,0
7242,89,73,1,21,0,2,5253,1,9,0,Away,4,12,2,Ian Callinan,5
7243,73,74,2,20,1,0,5253,0,8,0,Away,6,12,6,Chris Knights,1
7244,71,80,0,19,1,0,5253,0,7,1,Away,2,12,5,Michael Doughty,2
7245,65,65,0,19,3,0,5253,1,8,0,Away,3,11,5,Nathan Van Berlo,1
7246,99,82,1,19,0,1,5253,0,7,0,Away,2,12,5,Matthew Wright,8
7247,74,89,0,18,0,0,5253,0,6,0,Away,1,12,6,Graham Johncock,2
7248,52,72,0,17,0,2,5253,0,11,0,Away,3,6,2,Andy Otten,1
7249,79,65,1,17,2,3,5253,1,7,0,Away,3,10,5,Rory Sloane,4
7250,70,43,1,15,0,0,5253,0,5,0,Away,2,10,7,Jared Petrenko,2
7251,55,69,2,13,3,2,5253,0,4,12,Away,3,9,3,Kurt Tippett,1
7252,62,50,0,13,1,0,5253,1,5,0,Away,3,8,3,Patrick Dangerfield,4
7253,36,21,0,12,2,2,5253,0,6,0,Away,3,6,2,Ricky Henderson,1
7254,47,55,1,12,2,2,5253,0,7,0,Away,1,5,3,Luke Thompson,3
7255,104,110,0,11,1,1,5253,0,5,38,Away,1,6,4,Sam Jacobs,7
7256,49,64,0,10,1,0,5253,0,4,0,Away,0,6,6,Ben Rutten,2
7257,35,36,0,10,1,1,5253,0,7,0,Away,1,3,2,Chris Schmidt,2
7258,7,14,0,3,0,0,5253,0,2,0,Away,0,1,0,Shaun McKernan,0
7259,24,18,0,3,0,0,5253,1,0,0,Away,0,3,3,Jack Gunston,0
7260,123,143,0,32,0,2,5254,1,14,0,Home,9,18,7,Heath Scotland,3
7261,120,93,0,28,1,3,5254,1,13,0,Home,2,15,9,Marc Murphy,4
7262,109,115,0,26,0,1,5254,0,7,0,Home,0,19,11,Bret Thornton,1
7263,83,68,1,21,0,2,5254,0,9,0,Home,4,12,6,Kade Simpson,2
7264,90,84,0,21,0,1,5254,0,2,0,Home,0,19,8,Bryce Gibbs,1
7265,62,69,0,20,3,0,5254,0,15,0,Home,1,5,2,Andrew Carrazzo,5
7266,94,117,0,20,0,1,5254,1,5,0,Home,2,15,4,Christopher Yarran,5
7267,78,81,1,19,0,2,5254,0,12,0,Home,3,7,2,Ryan Houlihan,6
7268,91,78,0,19,0,0,5254,0,6,0,Home,4,13,8,Jordan Russell,4
7269,77,90,0,19,2,0,5254,2,9,0,Home,4,10,5,Eddie Betts,2
7270,76,84,0,17,0,2,5254,1,13,0,Home,2,4,2,Chris Judd,6
7271,61,48,0,15,1,0,5254,1,4,0,Home,5,11,3,Dennis Armfield,2
7272,70,85,0,14,0,0,5254,3,6,0,Home,0,8,0,Jeff Garlett,4
7273,60,58,1,13,0,1,5254,0,6,1,Home,2,7,4,Andrew Walker,3
7274,84,67,0,12,1,0,5254,0,4,0,Home,3,8,5,David Ellard,10
7275,52,59,1,12,2,2,5254,0,5,0,Home,2,7,4,Zach Tuohy,3
7276,32,58,0,11,2,1,5254,0,6,6,Home,1,5,0,Matthew Kreuzer,1
7277,34,56,0,10,0,0,5254,0,7,0,Home,1,3,1,Lachlan Henderson,2
7278,41,60,0,8,1,2,5254,0,4,0,Home,1,4,2,Mark Austin,4
7279,28,25,0,8,0,2,5254,0,5,0,Home,1,3,1,Rhys O'Keeffe,1
7280,60,61,0,7,0,1,5254,0,4,24,Home,1,3,2,Robert Warnock,3
7281,24,23,1,6,0,0,5254,0,1,0,Home,1,5,2,Michael Jamison,0
7282,111,120,0,30,1,1,5254,1,19,0,Away,6,11,4,Matthew Priddis,6
7283,104,91,2,22,4,0,5254,2,4,0,Away,8,18,12,Quinten Lynch,1
7284,110,98,0,22,1,0,5254,0,8,0,Away,2,14,9,Sam Butler,7
7285,87,108,1,21,0,1,5254,0,9,22,Away,1,12,3,Dean Cox,0
7286,75,110,1,21,1,1,5254,0,11,0,Away,9,10,4,Luke Shuey,3
7287,103,77,0,21,0,0,5254,2,3,0,Away,3,18,9,Ashley Smith,1
7288,69,84,0,20,2,1,5254,0,12,0,Away,4,8,2,Daniel Kerr,5
7289,65,62,0,20,0,0,5254,0,11,0,Away,1,9,4,Tom Swift,1
7290,72,73,0,17,1,0,5254,0,9,1,Away,3,8,4,Andrew Embley,5
7291,62,90,0,16,1,0,5254,1,9,0,Away,0,7,4,Will Schofield,2
