,AFLfantasy,Supercoach,disposals,gameID,homeAway,name
622,65,76,17,4975,Home,Ben Howlett
623,73,76,16,4975,Home,Brent Prismall
624,103,91,15,4975,Home,David Hille
625,68,64,15,4975,Home,David Myers
626,52,54,14,4975,Home,Jake Melksham
627,80,68,14,4975,Home,Jake Carlisle
628,53,58,13,4975,Home,Marcus Marigliani
629,64,63,11,4975,Home,Mark McVeigh
630,32,45,11,4975,Home,Heath Hocking
631,27,61,11,4975,Home,Michael Hurley
632,39,30,11,4975,Home,Michael Quinn
633,37,38,10,4975,Home,Angus Monfries
634,49,62,10,4975,Home,Henry Slattery
635,42,29,9,4975,Home,Jay Neagle
636,41,36,9,4975,Home,Kyle Hardingham
637,48,44,7,4975,Home,Kyle Reimers
638,98,96,31,4975,Away,Simon Black
639,104,107,31,4975,Away,Luke Power
640,119,103,30,4975,Away,Daniel Rich
641,122,129,28,4975,Away,Michael Rischitelli
642,140,161,25,4975,Away,Jonathan Brown
643,113,113,25,4975,Away,Jack Redden
644,94,91,25,4975,Away,Tom Rockliff
645,90,90,23,4975,Away,Ashley McGrath
646,98,92,20,4975,Away,Jared Brennan
647,61,79,19,4975,Away,Brent Staker
648,107,112,19,4975,Away,Matthew Leuenberger
649,71,85,17,4975,Away,Cheynee Stiller
650,74,67,17,4975,Away,Pearce Hanley
651,87,95,16,4975,Away,Jed Adcock
652,61,77,14,4975,Away,Joel Patfull
653,43,53,13,4975,Away,Justin Sherman
654,70,70,13,4975,Away,James Polkinghorne
655,50,35,11,4975,Away,Mitchell Clark
656,45,63,10,4975,Away,Daniel Merrett
657,31,42,10,4975,Away,Ryan Harwood
658,59,69,8,4975,Away,Todd Banfield
659,20,45,7,4975,Away,Troy Selwood
660,138,123,33,4976,Home,Andrew Embley
661,125,100,28,4976,Home,Dean Cox
662,82,78,25,4976,Home,Brad Ebert
663,79,85,24,4976,Home,Matthew Rosa
664,107,87,22,4976,Home,Scott Selwood
665,100,101,20,4976,Home,Shannon Hurn
666,88,86,19,4976,Home,Beau Waters
667,80,90,19,4976,Home,Eric MacKenzie
668,81,77,19,4976,Home,Luke Shuey
669,85,58,18,4976,Home,Ashley Smith
670,71,62,16,4976,Home,Chris Masten
671,58,64,16,4976,Home,Patrick McGinnity
672,71,55,14,4976,Home,Mark Lecras
673,53,78,14,4976,Home,Matthew Spangher
674,50,48,13,4976,Home,Jordan Jones
675,58,78,13,4976,Home,Koby Stevens
676,48,43,13,4976,Home,Andrew Strijk
677,65,74,13,4976,Home,Ashton Hams
678,52,54,12,4976,Home,Will Schofield
679,46,52,9,4976,Home,Joshua Kennedy
680,77,76,9,4976,Home,Callum Wilson
681,62,82,9,4976,Home,Nicholas Naitanui
682,86,90,28,4976,Away,Brady Rawlings
683,128,151,27,4976,Away,Andrew Swallow
684,79,88,26,4976,Away,Brent Harvey
685,80,104,23,4976,Away,Daniel Wells
686,71,82,22,4976,Away,Ryan Bastinac
687,74,84,21,4976,Away,Michael Firrito
688,84,131,21,4976,Away,Scott Thompson
689,63,45,20,4976,Away,Cruize Garlett
690,75,70,18,4976,Away,Leigh Harding
691,58,75,17,4976,Away,Scott McMahon
692,74,76,17,4976,Away,Levi Greenwood
693,81,105,16,4976,Away,Samuel Wright
694,54,36,16,4976,Away,Marcus White
695,45,63,15,4976,Away,Nathan Grima
696,60,62,14,4976,Away,Daniel Pratt
697,73,67,14,4976,Away,Aaron Edwards
698,40,43,14,4976,Away,Ben Cunnington
699,68,75,13,4976,Away,Hamish McIntosh
700,75,54,13,4976,Away,Ben Warren
701,69,71,13,4976,Away,Leigh Adams
702,47,37,10,4976,Away,Lachlan Hansen
703,29,39,5,4976,Away,David Hale
704,134,129,39,4977,Home,Tom Scully
705,105,93,31,4977,Home,Nathan Jones
706,105,126,30,4977,Home,Cameron Bruce
707,79,84,28,4977,Home,Jack Grimes
708,91,73,26,4977,Home,Jack Trengove
709,84,84,24,4977,Home,Jordie McKenzie
710,66,53,20,4977,Home,Brent Moloney
711,89,65,19,4977,Home,Lynden Dunn
712,86,89,18,4977,Home,James McDonald
713,83,95,18,4977,Home,Aaron Davey
714,94,97,18,4977,Home,Matthew Bate
715,49,54,17,4977,Home,Colin Sylvia
716,70,73,17,4977,Home,James Frawley
717,74,79,16,4977,Home,Brad Green
718,59,80,16,4977,Home,Matthew Warnock
719,57,80,16,4977,Home,Clint Bartram
720,54,61,13,4977,Home,Jared Rivers
721,67,50,13,4977,Home,Colin Garland
722,63,60,13,4977,Home,Daniel Hughes
723,53,67,12,4977,Home,Jamie Bennell
724,58,62,9,4977,Home,Mark Jamar
725,28,47,7,4977,Home,Paul Johnson
726,142,160,32,4977,Away,Daniel Giansiracusa
727,109,105,32,4977,Away,Shaun Higgins
728,100,122,26,4977,Away,Daniel Cross
729,115,109,23,4977,Away,Ryan Griffen
730,92,94,22,4977,Away,Ben Hudson
731,63,64,21,4977,Away,Adam Cooney
732,82,79,19,4977,Away,Jason Akermanis
733,86,70,19,4977,Away,Matthew Boyd
734,65,49,18,4977,Away,Robert Murphy
735,68,84,17,4977,Away,Jarrod Harbrow
736,55,44,16,4977,Away,Lindsay Gilbee
737,51,59,15,4977,Away,Ryan Hargrave
738,79,77,15,4977,Away,Andrejs Everitt
739,84,100,14,4977,Away,Brian Lake
740,95,80,13,4977,Away,Josh Hill
741,53,44,12,4977,Away,Mitch Hahn
742,42,29,11,4977,Away,Barry Hall
743,70,69,11,4977,Away,Jarrad Grant
744,45,76,10,4977,Away,Dale Morris
745,35,43,8,4977,Away,Brennan Stack
746,32,29,7,4977,Away,Tom Williams
747,12,18,6,4977,Away,Dylan Addison
748,64,59,22,4978,Home,Adam Selwood
749,70,62,22,4978,Home,Bradd Dalziell
750,90,87,20,4978,Home,Matthew Priddis
751,81,126,19,4978,Home,Nicholas Naitanui
752,75,89,19,4978,Home,Tom Swift
753,83,81,17,4978,Home,Brad Ebert
754,79,68,17,4978,Home,Lewis Stevenson
755,108,112,16,4978,Home,Dean Cox
756,81,78,16,4978,Home,Mark Lecras
757,84,99,15,4978,Home,Quinten Lynch
758,112,150,15,4978,Home,Joshua Kennedy
759,69,109,15,4978,Home,Shannon Hurn
760,66,51,14,4978,Home,Beau Waters
761,57,83,13,4978,Home,Mark Nicoski
762,37,51,12,4978,Home,Matthew Rosa
763,75,95,12,4978,Home,Ben McKinley
764,62,86,12,4978,Home,Eric MacKenzie
765,37,57,11,4978,Home,Will Schofield
766,46,70,10,4978,Home,Darren Glass
767,35,41,10,4978,Home,Bradley Sheppard
768,26,23,8,4978,Home,Patrick McGinnity
769,39,41,8,4978,Home,Ashton Hams
770,104,131,31,4978,Away,Jordan Lewis
771,87,128,22,4978,Away,Luke Hodge
772,66,61,20,4978,Away,Brent Guerra
773,87,89,20,4978,Away,Campbell Brown
774,101,117,20,4978,Away,Grant Birchall
775,119,125,18,4978,Away,Jarryd Roughead
776,40,42,17,4978,Away,Matthew Suckling
777,83,92,15,4978,Away,Brad Sewell
778,73,88,15,4978,Away,Clinton Young
779,70,79,15,4978,Away,Xavier Ellis
780,66,80,15,4978,Away,Beau Muston
781,67,45,15,4978,Away,Cyril Rioli
782,73,67,14,4978,Away,Carl Peterson
783,79,72,14,4978,Away,Brendan Whitecross
784,79,90,13,4978,Away,Brent Renouf
785,46,42,12,4978,Away,Rick Ladson
786,59,75,12,4978,Away,Stephen Gilham
787,46,59,12,4978,Away,Jarryd Morton
788,42,35,9,4978,Away,Chance Bateman
789,38,48,8,4978,Away,Benjamin Stratton
790,26,20,4,4978,Away,Liam Shiels
791,21,2,3,4978,Away,Ryan Schoenmakers
792,107,120,31,4979,Home,Jobe Watson
793,102,102,27,4979,Home,Brent Stanton
794,130,117,25,4979,Home,Angus Monfries
795,104,54,24,4979,Home,Jason Winderlich
796,103,91,24,4979,Home,Nathan LMurray
797,108,85,23,4979,Home,Brent Prismall
798,70,63,21,4979,Home,Sam Lonergan
799,87,72,21,4979,Home,Jake Melksham
800,84,93,20,4979,Home,Mark McVeigh
801,75,102,20,4979,Home,Cale Hooker
802,77,61,20,4979,Home,Ben Howlett
803,86,95,19,4979,Home,Courtenay Dempsey
804,59,63,19,4979,Home,Heath Hocking
805,74,71,16,4979,Home,David Zaharakis
806,57,61,15,4979,Home,David Hille
807,85,85,14,4979,Home,Dustin Fletcher
808,99,96,14,4979,Home,Patrick Ryder
809,64,71,14,4979,Home,Scott Gumbleton
810,90,81,14,4979,Home,Alwyn Davey
811,58,50,14,4979,Home,Michael Hurley
812,39,48,13,4979,Home,Jarrod Atkinson
813,23,16,4,4979,Home,Henry Slattery
814,110,78,29,4979,Away,Kane Cornes
815,106,90,29,4979,Away,Danyle Pearce
816,106,135,27,4979,Away,Travis Boak
817,113,106,22,4979,Away,Domenic Cassisi
818,85,100,21,4979,Away,Chad Cornes
819,70,81,19,4979,Away,David Rodan
820,103,117,19,4979,Away,Justin Westhoff
821,95,80,16,4979,Away,Brett Ebert
822,72,69,16,4979,Away,Paul Stewart
823,61,45,16,4979,Away,Nathan Krakouer
824,56,68,15,4979,Away,Steven Salopek
825,66,57,15,4979,Away,Alipate Carlile
826,70,63,15,4979,Away,Matt Thomas
827,51,55,14,4979,Away,Troy Chaplin
828,86,69,13,4979,Away,Daniel Motlop
829,96,110,12,4979,Away,Dean Brogan
830,65,93,11,4979,Away,Robbie Gray
831,70,57,11,4979,Away,Jackson Trengove
832,36,39,9,4979,Away,Tom Logan
833,40,41,9,4979,Away,Jacob Surjan
834,39,45,9,4979,Away,Jason Davenport
835,9,8,4,4979,Away,Warren Tredrea
836,137,138,36,4980,Home,Simon Black
837,87,94,28,4980,Home,Michael Rischitelli
838,84,64,23,4980,Home,Luke Power
839,88,92,23,4980,Home,Ashley McGrath
840,81,73,22,4980,Home,Justin Sherman
841,87,107,21,4980,Home,Daniel Rich
842,66,66,19,4980,Home,James Polkinghorne
843,63,73,18,4980,Home,Jed Adcock
844,48,51,17,4980,Home,Brent Staker
845,63,55,17,4980,Home,Tom Rockliff
846,62,94,16,4980,Home,Travis Johnstone
847,81,62,16,4980,Home,Cheynee Stiller
848,70,98,16,4980,Home,James Hawksley
849,66,59,15,4980,Home,Jared Brennan
850,53,58,15,4980,Home,Matthew Leuenberger
851,44,49,14,4980,Home,Matt Austin
852,52,58,13,4980,Home,Jonathan Brown
853,52,54,11,4980,Home,Jack Redden
854,32,22,10,4980,Home,Pearce Hanley
855,57,46,10,4980,Home,Todd Banfield
856,26,43,7,4980,Home,Josh Drummond
857,51,48,6,4980,Home,Brendan Fevola
858,102,112,32,4980,Away,Stephen Hill
859,89,96,29,4980,Away,David Mundy
860,136,125,27,4980,Away,Matthew Pavlich
861,95,90,27,4980,Away,Michael Barlow
862,87,95,25,4980,Away,Kepler Bradley
863,98,124,23,4980,Away,Paul Hasleby
864,98,74,22,4980,Away,Rhys Palmer
865,110,138,21,4980,Away,Aaron Sandilands
866,85,99,21,4980,Away,Greg Broughton
867,84,81,18,4980,Away,Adam McPhee
868,70,88,18,4980,Away,Hayden Ballantyne
869,72,62,16,4980,Away,Ryan Crowley
870,73,111,15,4980,Away,Christopher Mayne
871,63,90,15,4980,Away,Nathan Fyfe
872,47,19,14,4980,Away,Roger Hayden
873,70,88,13,4980,Away,Michael Johnson
874,59,48,13,4980,Away,Paul Duffield
875,39,63,12,4980,Away,Dylan Roberton
876,63,57,11,4980,Away,Anthony Morabito
877,32,39,9,4980,Away,Matthew De Boer
878,43,59,8,4980,Away,Chris Tarrant
879,30,43,7,4980,Away,Luke McPharlin
880,123,127,38,4981,Home,Dane Swan
881,113,123,33,4981,Home,Heath Shaw
882,109,112,29,4981,Home,Alan Didak
883,106,82,29,4981,Home,Dale Thomas
884,113,98,28,4981,Home,Luke Ball
885,84,70,26,4981,Home,Scott Pendlebury
886,97,106,25,4981,Home,Shane OBree
887,92,81,23,4981,Home,Ben Johnson
888,86,74,22,4981,Home,Dayne Beams
889,91,100,20,4981,Home,Leon Davis
890,76,98,20,4981,Home,Ben Reid
891,58,77,18,4981,Home,Heritier Lumumba
892,61,64,16,4981,Home,Nick Maxwell
893,83,76,16,4981,Home,Brent Macaffer
894,95,105,16,4981,Home,Steele Sidebottom
895,44,70,15,4981,Home,Nathan Brown
896,76,81,13,4981,Home,Paul Medhurst
897,57,59,13,4981,Home,Travis Cloke
898,65,65,13,4981,Home,Chris Dawes
899,86,78,12,4981,Home,Darren Jolly
900,58,45,11,4981,Home,Cameron Wood
901,65,74,11,4981,Home,Alan Toovey
902,100,99,33,4981,Away,Brady Rawlings
903,112,113,32,4981,Away,Brent Harvey
904,87,89,25,4981,Away,Leigh Adams
905,98,111,24,4981,Away,Andrew Swallow
906,83,66,23,4981,Away,Liam Anthony
907,69,52,22,4981,Away,Ryan Bastinac
908,81,52,21,4981,Away,Samuel Wright
909,59,45,17,4981,Away,Michael Firrito
910,84,98,17,4981,Away,Nathan Grima
911,75,84,16,4981,Away,Daniel Wells
912,51,73,16,4981,Away,Cruize Garlett
913,68,32,16,4981,Away,Jack Ziebell
914,76,74,16,4981,Away,Ben Cunnington
915,81,60,14,4981,Away,Todd Goldstein
916,50,56,14,4981,Away,Scott Thompson
917,53,29,12,4981,Away,Aaron Edwards
918,51,36,12,4981,Away,Scott McMahon
919,42,68,12,4981,Away,Lachlan Hansen
920,69,49,12,4981,Away,Lindsay Thomas
921,59,58,12,4981,Away,Ben Warren
922,74,64,11,4981,Away,David Hale
923,58,28,11,4981,Away,Hamish McIntosh
924,167,203,38,4982,Home,Gary Jnr Ablett
925,140,136,27,4982,Home,Paul Chapman
926,107,117,26,4982,Home,Joel Selwood
927,98,76,23,4982,Home,Jimmy Bartel
928,83,90,22,4982,Home,James Kelly
929,83,65,21,4982,Home,Corey Enright
930,118,156,21,4982,Home,James Podsiadly
931,93,97,20,4982,Home,Andrew Mackie
932,61,79,20,4982,Home,Harry Taylor
933,67,60,19,4982,Home,Cameron Ling
934,111,86,19,4982,Home,Steve Johnson
935,94,84,18,4982,Home,Darren Milburn
936,71,55,18,4982,Home,Simon Hogan
937,67,76,17,4982,Home,Josh Hunt
938,62,77,15,4982,Home,Shannon Byrnes
939,62,66,14,4982,Home,Cameron Mooney
940,80,95,14,4982,Home,Travis Varcoe
941,40,66,13,4982,Home,Matthew Scarlett
942,48,49,13,4982,Home,David Wojcinski
943,75,82,11,4982,Home,Tom Hawkins
944,70,54,8,4982,Home,Mark Blake
945,28,39,5,4982,Home,Tom Lonergan
946,75,96,25,4982,Away,Tadhg Kennelly
947,90,123,23,4982,Away,Nick Malceski
948,84,99,22,4982,Away,Rhyce Shaw
949,78,92,21,4982,Away,Josh P Kennedy
950,63,65,20,4982,Away,Jude Bolton
951,69,68,20,4982,Away,Brett Kirk
952,71,92,19,4982,Away,Heath Grundy
953,71,69,17,4982,Away,Ryan OKeefe
954,63,27,16,4982,Away,Adam Goodes
955,66,82,16,4982,Away,Jarrad McVeigh
956,92,105,16,4982,Away,Kieren Jack
957,65,45,15,4982,Away,Lewis Jetta
958,50,58,14,4982,Away,Ted Richards
959,94,73,14,4982,Away,Shane Mumford
960,50,52,14,4982,Away,Nick Smith
961,47,59,13,4982,Away,Mike Pyke
962,46,35,11,4982,Away,Ed Barlow
963,38,39,8,4982,Away,Martin Mattner
964,42,58,8,4982,Away,Jesse White
965,21,20,7,4982,Away,Jarred Moore
966,40,34,4,4982,Away,Gary Rohan
967,15,4,2,4982,Away,Daniel Bradshaw
968,108,95,30,4983,Home,Simon Goodwin
969,105,69,27,4983,Home,Nathan Van Berlo
970,109,95,24,4983,Home,Bernie Vince
971,121,112,23,4983,Home,Scott Thompson
972,93,127,21,4983,Home,Graham Johncock
973,74,101,20,4983,Home,Nathan Bock
974,83,97,19,4983,Home,Andrew McLeod
975,98,92,19,4983,Home,Brent Reilly
976,108,134,19,4983,Home,Richard Douglas
977,76,74,17,4983,Home,Tyson Edwards
978,67,67,17,4983,Home,Chris Schmidt
979,68,78,16,4983,Home,Jared Petrenko
980,61,85,15,4983,Home,Ben Rutten
981,59,47,12,4983,Home,Brett Burton
982,48,81,12,4983,Home,Michael Doughty
983,80,90,11,4983,Home,Ivan Maric
984,58,69,11,4983,Home,Jason Porplyzia
985,83,87,10,4983,Home,Kurt Tippett
986,41,28,10,4983,Home,Myke Cook
987,40,37,10,4983,Home,Phil Davis
988,42,39,7,4983,Home,Scott Stevens
989,38,40,7,4983,Home,Matthew Jaensch
990,91,82,24,4983,Away,Brett Deledio
991,109,117,23,4983,Away,Kelvin Moore
992,90,117,23,4983,Away,Shane Edwards
993,103,101,22,4983,Away,Shane Tuck
994,105,111,19,4983,Away,Daniel Jackson
995,54,56,19,4983,Away,Dustin Martin
996,86,96,18,4983,Away,Trent Cotchin
997,62,107,17,4983,Away,Luke McGuane
998,85,75,16,4983,Away,Richard Tambling
999,62,60,14,4983,Away,Chris Newman
1000,56,50,14,4983,Away,Andrew Collins
1001,61,50,14,4983,Away,Jeromey Webberley
1002,64,65,13,4983,Away,Will Thursfield
1003,72,68,12,4983,Away,Graham Polak
1004,37,47,12,4983,Away,Dean Polo
1005,49,44,12,4983,Away,Ben Nason
1006,72,84,11,4983,Away,Robin Nahas
1007,40,38,9,4983,Away,Alex Rance
1008,63,70,8,4983,Away,Jack Riewoldt
1009,47,61,8,4983,Away,Tyrone Vickery
1010,37,40,5,4983,Away,Matthew White
1011,26,20,5,4983,Away,David Astbury
1012,106,107,29,4984,Home,Lenny Hayes
1013,110,117,26,4984,Home,Brendon Goddard
1014,119,100,24,4984,Home,Farren Ray
1015,75,74,23,4984,Home,Leigh Montagna
1016,88,85,20,4984,Home,Jason Gram
1017,85,81,20,4984,Home,Sam Gilbert
1018,62,56,18,4984,Home,Clinton Jones
1019,51,50,15,4984,Home,Stephen Milne
1020,61,78,15,4984,Home,Adam Schneider
1021,64,60,14,4984,Home,Jarryn Geary
1022,57,57,13,4984,Home,Steven Baker
1023,49,61,13,4984,Home,James Gwilt
1024,47,46,12,4984,Home,Nick Dal Santo
1025,54,46,12,4984,Home,Zac Dawson
1026,56,61,12,4984,Home,Raphael Clarke
1027,59,51,11,4984,Home,Andrew McQualter
1028,48,53,9,4984,Home,Jason Blake
1029,52,58,8,4984,Home,Jack Steven
1030,40,41,7,4984,Home,Justin Koschitzke
1031,55,41,6,4984,Home,Michael S Gardiner
1032,37,44,6,4984,Home,Sam Fisher
1033,30,26,5,4984,Home,Steven King
1034,152,144,35,4984,Away,Jordan Russell
1035,113,99,27,4984,Away,Heath Scotland
1036,98,106,24,4984,Away,Chris Judd
1037,99,99,24,4984,Away,Andrew Carrazzo
1038,86,51,24,4984,Away,Kane Lucas
1039,88,81,22,4984,Away,Kade Simpson
1040,134,128,21,4984,Away,Eddie Betts
1041,87,86,21,4984,Away,Bryce Gibbs
1042,73,72,18,4984,Away,Christopher Johnson
1043,78,55,18,4984,Away,Simon White
1044,81,67,17,4984,Away,Ryan Houlihan
1045,67,72,17,4984,Away,Bret Thornton
1046,78,75,17,4984,Away,Marc Murphy
1047,82,75,17,4984,Away,Dennis Armfield
1048,64,57,15,4984,Away,Michael Jamison
1049,82,144,15,4984,Away,Jeff Garlett
1050,83,76,12,4984,Away,Sam Jacobs
1051,60,87,12,4984,Away,Aaron Joseph
1052,91,123,11,4984,Away,Jarrad Waite
1053,53,71,11,4984,Away,Setanta OhAilpin
1054,73,59,11,4984,Away,Matthew Kreuzer
1055,71,79,10,4984,Away,Christopher Yarran
1056,152,118,32,4985,Home,Sam Gilbert
1057,101,115,29,4985,Home,Jason Gram
1058,115,122,28,4985,Home,Steven Baker
1059,106,110,28,4985,Home,Sam Fisher
1060,88,97,27,4985,Home,Lenny Hayes
1061,112,130,27,4985,Home,Nick Dal Santo
1062,103,114,26,4985,Home,James Gwilt
1063,97,116,25,4985,Home,Brendon Goddard
1064,106,120,25,4985,Home,Leigh Montagna
1065,98,91,22,4985,Home,Jason Blake
1066,91,64,21,4985,Home,Clinton Jones
1067,75,51,18,4985,Home,Stephen Milne
1068,80,102,15,4985,Home,Farren Ray
1069,63,56,15,4985,Home,Jarryn Geary
1070,63,72,14,4985,Home,Steven King
1071,54,54,14,4985,Home,David Armitage
1072,63,47,13,4985,Home,Brett Peake
1073,52,32,13,4985,Home,Andrew McQualter
1074,62,75,10,4985,Home,Michael S Gardiner
1075,49,55,9,4985,Home,Adam Schneider
1076,21,30,8,4985,Home,Zac Dawson
1077,20,25,5,4985,Home,Nick Riewoldt
1078,98,100,28,4985,Away,Luke Ball
1079,112,98,26,4985,Away,Dane Swan
1080,85,93,26,4985,Away,Sharrod Wellingham
1081,84,103,21,4985,Away,Alan Didak
1082,66,95,20,4985,Away,Heritier Lumumba
1083,85,84,20,4985,Away,Steele Sidebottom
1084,85,81,17,4985,Away,Travis Cloke
1085,78,94,17,4985,Away,Dale Thomas
1086,54,58,17,4985,Away,Brent Macaffer
1087,67,81,16,4985,Away,Nick Maxwell
1088,70,73,16,4985,Away,Scott Pendlebury
1089,54,76,13,4985,Away,Josh Fraser
1090,33,37,13,4985,Away,Shane OBree
1091,49,67,12,4985,Away,Paul Medhurst
1092,68,47,12,4985,Away,Darren Jolly
1093,42,50,11,4985,Away,Tarkyn Lockyer
1094,59,44,11,4985,Away,John McCarthy
1095,39,32,10,4985,Away,Leigh Brown
1096,55,46,10,4985,Away,Dayne Beams
1097,55,57,8,4985,Away,Leon Davis
1098,39,43,8,4985,Away,Alan Toovey
1099,23,48,5,4985,Away,Simon Prestigiacomo
1100,163,176,44,4986,Home,Brent Harvey
1101,119,108,34,4986,Home,Andrew Swallow
1102,116,132,33,4986,Home,Daniel Wells
1103,103,127,31,4986,Home,Brady Rawlings
1104,100,92,27,4986,Home,Michael Firrito
1105,115,127,27,4986,Home,Liam Anthony
1106,86,106,24,4986,Home,Ryan Bastinac
1107,78,100,22,4986,Home,Nathan Grima
1108,89,81,21,4986,Home,Gavin Urquhart
1109,85,75,19,4986,Home,Jack Ziebell
1110,66,67,17,4986,Home,Scott McMahon
1111,61,51,17,4986,Home,Lachlan Hansen
1112,83,69,15,4986,Home,Aaron Edwards
1113,70,53,15,4986,Home,Leigh Adams
1114,64,57,15,4986,Home,Scott Thompson
1115,58,28,13,4986,Home,Samuel Wright
1116,63,90,12,4986,Home,David Hale
1117,54,64,12,4986,Home,Ben Warren
1118,58,56,11,4986,Home,Hamish McIntosh
1119,66,67,11,4986,Home,Todd Goldstein
1120,43,17,10,4986,Home,Leigh Harding
1121,44,46,6,4986,Home,Lindsay Thomas
1122,116,121,36,4986,Away,Matthew Priddis
1123,120,93,29,4986,Away,Matthew Rosa
1124,111,97,26,4986,Away,Brad Ebert
1125,111,78,24,4986,Away,Andrew Embley
1126,61,63,24,4986,Away,Bradd Dalziell
1127,87,83,23,4986,Away,Brett Jones
1128,66,82,22,4986,Away,Will Schofield
1129,55,56,21,4986,Away,Daniel Kerr
1130,75,58,20,4986,Away,Adam Selwood
1131,64,94,20,4986,Away,Beau Waters
1132,75,70,19,4986,Away,Chris Masten
1133,63,61,19,4986,Away,Scott Selwood
1134,73,79,16,4986,Away,Dean Cox
1135,46,49,15,4986,Away,Luke Shuey
1136,54,76,14,4986,Away,Darren Glass
1137,62,52,13,4986,Away,Nicholas Naitanui
1138,67,98,12,4986,Away,Mark Lecras
1139,60,50,12,4986,Away,Mitchell Brown
1140,68,27,11,4986,Away,Ashley Hansen
1141,50,30,11,4986,Away,Matthew Spangher
1142,40,41,11,4986,Away,Tom Swift
1143,63,57,10,4986,Away,Joshua Kennedy
1144,115,142,33,4987,Home,Jude Bolton
1145,114,137,33,4987,Home,Heath Grundy
1146,142,161,31,4987,Home,Ben McGlynn
1147,99,113,30,4987,Home,Jarrad McVeigh
1148,119,139,27,4987,Home,Nick Malceski
1149,101,99,24,4987,Home,Josh P Kennedy
1150,86,74,23,4987,Home,Rhyce Shaw
1151,82,86,22,4987,Home,Tadhg Kennelly
1152,71,84,21,4987,Home,Brett Kirk
1153,91,112,21,4987,Home,Ryan OKeefe
1154,106,99,18,4987,Home,Adam Goodes
1155,86,93,18,4987,Home,Lewis RThomson
1156,71,94,18,4987,Home,Kieren Jack
1157,59,68,18,4987,Home,Daniel Hannebery
1158,56,28,15,4987,Home,Lewis Jetta
1159,78,83,14,4987,Home,Martin Mattner
1160,78,83,14,4987,Home,Shane Mumford
1161,73,82,13,4987,Home,Jarred Moore
1162,59,67,12,4987,Home,Craig Bolton
1163,80,86,12,4987,Home,Daniel Bradshaw
1164,39,42,10,4987,Home,Jesse White
1165,30,32,7,4987,Home,Mark Seaby
1166,86,103,25,4987,Away,Daniel Jackson
1167,64,74,22,4987,Away,Dustin Martin
1168,79,85,20,4987,Away,Brett Deledio
1169,81,86,20,4987,Away,Shane Edwards
1170,73,71,17,4987,Away,Daniel Connors
1171,63,64,16,4987,Away,Shane Tuck
1172,96,81,16,4987,Away,Jack Riewoldt
1173,70,46,15,4987,Away,Ben Nason
1174,48,72,14,4987,Away,Chris Newman
1175,64,72,13,4987,Away,Ben Cousins
1176,62,54,13,4987,Away,Dean Polo
1177,59,60,12,4987,Away,Troy Simmonds
1178,59,76,12,4987,Away,Tyrone Vickery
1179,54,34,11,4987,Away,Mitch Morton
1180,41,50,10,4987,Away,Luke McGuane
1181,53,54,10,4987,Away,Matthew White
1182,30,37,9,4987,Away,Richard Tambling
1183,41,49,9,4987,Away,Trent Cotchin
