,awayline,awayodds,awayteam,date,gameID,homeline,homeodds,hometeam,round,time
1125,23.5,3.2,Essendon,2016-04-25,6216,-23.5,1.36,Collingwood,5,3:20PM
1126,2.5,2.05,Western Bulldogs,2016-04-29,6217,-2.5,1.81,North Melbourne,6,7:50PM
1127,5.5,2.25,St Kilda,2016-04-30,6218,-5.5,1.68,Melbourne,6,1:45PM
1128,47.5,8.25,Fremantle,2016-04-30,6219,-47.5,1.08,Adelaide,6,1:40PM
1129,-3.5,1.8,Hawthorn,2016-04-30,6220,3.5,2.05,GWS,6,4:35PM
1130,19.5,3.15,Port Adelaide,2016-04-30,6221,-19.5,1.38,Richmond,6,7:25PM
1131,48.5,7.5,Gold Coast,2016-04-30,6222,-48.5,1.1,Geelong,6,7:25PM
1132,-35.5,1.17,Sydney,2016-05-01,6223,35.5,5.25,Brisbane,6,1:10PM
1133,14.5,2.75,Essendon,2016-05-01,6224,-14.5,1.47,Carlton,6,3:20PM
1134,45.5,7.5,Collingwood,2016-05-01,6225,-45.5,1.1,West Coast,6,2:40PM
1135,-28.5,1.26,Hawthorn,2016-05-06,6226,28.5,4.0,Richmond,7,7:50PM
1136,10.5,2.5,Carlton,2016-05-07,6227,-10.5,1.56,Collingwood,7,1:45PM
1137,11.5,2.6,West Coast,2016-05-07,6228,-11.5,1.52,Geelong,7,2:10PM
1138,70.5,17.0,Essendon,2016-05-07,6229,-70.5,1.01,Sydney,7,4:35PM
1139,2.5,2.0,Melbourne,2016-05-07,6230,-2.5,1.83,Gold Coast,7,5:10PM
1140,4.5,2.15,Adelaide,2016-05-07,6231,-4.5,1.72,Western Bulldogs,7,7:40PM
1141,-23.5,1.33,GWS,2016-05-07,6232,23.5,3.4,Fremantle,7,6:10PM
1142,-22.5,1.32,North Melbourne,2016-05-08,6233,22.5,3.5,St Kilda,7,3:20PM
1143,18.5,3.15,Brisbane,2016-05-08,6234,-18.5,1.38,Port Adelaide,7,4:10PM
1144,-2.5,1.85,Geelong,2016-05-13,6235,2.5,2.0,Adelaide,8,7:20PM
1145,-51.5,1.06,North Melbourne,2016-05-14,6236,51.5,10.0,Essendon,8,1:45PM
1146,45.5,8.0,Fremantle,2016-05-14,6237,-45.5,1.09,Hawthorn,8,2:10PM
1147,55.5,11.0,Gold Coast,2016-05-14,6238,-55.5,1.05,GWS,8,4:35PM
1148,6.5,2.15,Collingwood,2016-05-14,6239,-6.5,1.72,Brisbane,8,7:25PM
1149,-22.5,1.32,Sydney,2016-05-14,6240,22.5,3.5,Richmond,8,7:25PM
1150,-11.5,1.58,Port Adelaide,2016-05-15,6241,11.5,2.45,Carlton,8,1:10PM
1151,-16.5,1.42,Western Bulldogs,2016-05-15,6242,16.5,2.95,Melbourne,8,3:20PM
1152,39.5,6.0,St Kilda,2016-05-15,6243,-39.5,1.14,West Coast,8,2:40PM
1153,4.5,2.1,Sydney,2016-05-20,6244,-4.5,1.77,Hawthorn,9,7:50PM
1154,-39.5,1.15,Geelong,2016-05-21,6245,39.5,5.75,Collingwood,9,1:45PM
1155,-55.5,1.05,Adelaide,2016-05-21,6246,55.5,11.0,Gold Coast,9,2:10PM
1156,-10.5,1.52,West Coast,2016-05-21,6247,10.5,2.6,Port Adelaide,9,4:05PM
1157,27.5,4.1,Carlton,2016-05-21,6248,-27.5,1.25,North Melbourne,9,7:25PM
1158,-8.5,1.65,Richmond,2016-05-21,6249,8.5,2.3,Fremantle,9,5:40PM
1159,38.5,5.7,Brisbane,2016-05-22,6250,-38.5,1.15,Melbourne,9,1:10PM
1160,18.5,3.1,Western Bulldogs,2016-05-22,6251,-18.5,1.38,GWS,9,3:20PM
1161,30.5,4.4,Essendon,2016-05-22,6252,-30.5,1.22,St Kilda,9,4:40PM
1162,17.5,2.95,North Melbourne,2016-05-27,6253,-17.5,1.42,Sydney,10,7:50PM
1163,-48.5,1.07,Hawthorn,2016-05-28,6254,48.5,9.0,Brisbane,10,1:45PM
1164,-4.5,1.77,Port Adelaide,2016-05-28,6255,4.5,2.1,Melbourne,10,1:40PM
1165,22.5,3.5,Fremantle,2016-05-28,6256,-22.5,1.32,St Kilda,10,4:35PM
1166,-34.5,1.17,Richmond,2016-05-28,6257,34.5,5.25,Essendon,10,7:25PM
1167,-1.5,1.88,GWS,2016-05-28,6258,1.5,1.96,Adelaide,10,7:10PM
1168,-46.5,1.1,Geelong,2016-05-29,6259,46.5,7.5,Carlton,10,1:10PM
1169,-13.5,1.48,Western Bulldogs,2016-05-29,6260,13.5,2.7,Collingwood,10,3:20PM
1170,67.5,19.0,Gold Coast,2016-05-29,6261,-67.5,1.01,West Coast,10,2:40PM
1171,10.5,2.45,Richmond,2016-06-03,6262,-10.5,1.58,North Melbourne,11,7:50PM
1172,25.5,4.0,Melbourne,2016-06-04,6263,-25.5,1.26,Hawthorn,11,1:45PM
1173,26.5,3.95,Brisbane,2016-06-04,6264,-26.5,1.27,Carlton,11,2:10PM
1174,13.5,2.65,GWS,2016-06-04,6265,-13.5,1.5,Geelong,11,4:35PM
1175,-36.5,1.13,Sydney,2016-06-04,6266,36.5,6.25,Gold Coast,11,7:25PM
1176,23.5,3.6,Essendon,2016-06-04,6267,-23.5,1.3,Fremantle,11,5:40PM
1177,-1.5,1.85,Port Adelaide,2016-06-05,6268,1.5,2.0,Collingwood,11,1:10PM
1178,5.5,2.15,West Coast,2016-06-05,6269,-5.5,1.73,Western Bulldogs,11,3:20PM
1179,35.5,5.3,St Kilda,2016-06-05,6270,-35.5,1.17,Adelaide,11,4:10PM
1180,-52.5,1.04,Hawthorn,2016-06-10,6271,52.5,12.0,Essendon,12,7:50PM
1181,5.5,2.2,Western Bulldogs,2016-06-11,6272,-5.5,1.7,Port Adelaide,12,1:10PM
1182,-6.5,1.7,Fremantle,2016-06-11,6273,6.5,2.2,Brisbane,12,4:35PM
1183,0.5,1.94,North Melbourne,2016-06-11,6274,-0.5,1.9,Geelong,12,7:25PM
1184,13.5,2.75,Adelaide,2016-06-11,6275,-13.5,1.47,West Coast,12,5:40PM
1185,-10.5,1.48,Carlton,2016-06-12,6276,10.5,2.72,St Kilda,12,1:10PM
1186,36.5,5.75,Gold Coast,2016-06-12,6277,-36.5,1.15,Richmond,12,3:20PM
1187,-2.5,1.85,Sydney,2016-06-12,6278,2.5,2.0,GWS,12,4:40PM
1188,8.5,2.45,Collingwood,2016-06-13,6279,-8.5,1.58,Melbourne,12,3:20PM
1189,-24.5,1.3,Hawthorn,2016-06-17,6280,24.5,3.65,North Melbourne,13,7:50PM
1190,-47.5,1.08,West Coast,2016-06-18,6281,47.5,8.5,Brisbane,13,1:40PM
1191,-9.5,1.6,Port Adelaide,2016-06-18,6282,9.5,2.4,Fremantle,13,2:35PM
1192,-9.5,1.6,Geelong,2016-06-18,6283,9.5,2.4,Western Bulldogs,13,7:25PM
1193,26.5,4.0,Melbourne,2016-06-19,6284,-26.5,1.26,Sydney,13,1:10PM
1194,-64.5,1.02,GWS,2016-06-19,6285,64.5,15.0,Essendon,13,4:40PM
1195,23.5,3.8,North Melbourne,2016-06-23,6286,-23.5,1.28,Adelaide,14,7:20PM
1196,2.5,2.0,Fremantle,2016-06-24,6287,-2.5,1.84,Collingwood,14,7:50PM
1197,56.5,11.0,Brisbane,2016-06-25,6288,-56.5,1.05,Richmond,14,1:40PM
1198,57.5,11.0,Carlton,2016-06-25,6289,-57.5,1.05,GWS,14,4:35PM
1199,-35.5,1.17,Geelong,2016-06-25,6290,35.5,5.25,St Kilda,14,7:25PM
1200,52.5,11.0,Gold Coast,2016-06-26,6291,-52.5,1.05,Hawthorn,14,3:20PM
1201,69.5,21.0,Essendon,2016-06-30,6292,-69.5,1.01,West Coast,15,6:10PM
1202,21.5,3.15,Richmond,2016-07-01,6293,-21.5,1.38,Port Adelaide,15,7:20PM
1203,1.5,1.97,St Kilda,2016-07-02,6294,-1.5,1.88,Gold Coast,15,1:40PM
1204,16.5,3.15,Western Bulldogs,2016-07-02,6295,-16.5,1.38,Sydney,15,4:35PM
1205,-9.5,1.56,Collingwood,2016-07-02,6296,9.5,2.5,Carlton,15,7:25PM
1206,-23.5,1.28,Adelaide,2016-07-03,6297,23.5,3.85,Melbourne,15,3:20PM
1207,-5.5,1.65,Hawthorn,2016-07-07,6298,5.5,2.3,Port Adelaide,16,7:20PM
1208,19.5,3.2,Sydney,2016-07-08,6299,-19.5,1.36,Geelong,16,7:50PM
1209,45.5,7.5,Collingwood,2016-07-09,6300,-45.5,1.1,GWS,16,1:40PM
1210,34.5,4.8,Brisbane,2016-07-09,6301,-34.5,1.2,Gold Coast,16,4:35PM
1211,33.5,4.8,Richmond,2016-07-09,6302,-33.5,1.2,Western Bulldogs,16,7:25PM
1212,13.5,2.7,Fremantle,2016-07-09,6303,-13.5,1.48,Melbourne,16,7:10PM
1213,-38.5,1.14,Adelaide,2016-07-10,6304,38.5,6.0,Carlton,16,1:10PM
1214,22.5,3.3,North Melbourne,2016-07-10,6305,-22.5,1.35,West Coast,16,1:20PM
1215,-40.5,1.13,St Kilda,2016-07-10,6306,40.5,6.25,Essendon,16,4:40PM
1216,9.5,2.4,Hawthorn,2016-07-14,6307,-9.5,1.6,Sydney,17,7:20PM
1217,-20.5,1.34,Geelong,2016-07-15,6308,20.5,3.4,Fremantle,17,6:10PM
1218,34.5,5.2,Essendon,2016-07-16,6309,-34.5,1.17,Richmond,17,1:40PM
1219,18.5,2.95,Port Adelaide,2016-07-16,6310,-18.5,1.42,North Melbourne,17,4:35PM
1220,43.5,7.0,Gold Coast,2016-07-16,6311,-43.5,1.11,Western Bulldogs,17,7:25PM
1221,38.5,5.2,Collingwood,2016-07-16,6312,-38.5,1.17,Adelaide,17,7:10PM
1222,-33.5,1.17,West Coast,2016-07-17,6313,33.5,5.3,Carlton,17,1:10PM
1223,-7.5,1.65,Melbourne,2016-07-17,6314,7.5,2.3,St Kilda,17,3:20PM
1224,-46.5,1.1,GWS,2016-07-17,6315,46.5,7.5,Brisbane,17,4:40PM
1225,-1.5,1.85,North Melbourne,2016-07-22,6316,1.5,2.0,Collingwood,18,7:50PM
1226,48.5,10.0,Carlton,2016-07-23,6317,-48.5,1.06,Sydney,18,1:45PM
1227,1.5,1.92,Fremantle,2016-07-23,6318,-1.5,1.92,Gold Coast,18,2:10PM
1228,34.5,5.0,Melbourne,2016-07-23,6319,-34.5,1.18,West Coast,18,2:35PM
1229,20.5,3.25,St Kilda,2016-07-23,6320,-20.5,1.35,Western Bulldogs,18,7:25PM
1230,1.5,1.95,Adelaide,2016-07-23,6321,-1.5,1.88,Geelong,18,7:25PM
1231,15.5,2.8,Brisbane,2016-07-24,6322,-15.5,1.46,Essendon,18,1:10PM
1232,36.5,5.75,Richmond,2016-07-24,6323,-36.5,1.15,Hawthorn,18,3:20PM
1233,-3.5,1.8,GWS,2016-07-24,6324,3.5,2.05,Port Adelaide,18,4:10PM
1234,23.5,4.0,Western Bulldogs,2016-07-29,6325,-23.5,1.26,Geelong,19,7:50PM
1235,51.5,9.2,Richmond,2016-07-30,6326,-51.5,1.07,GWS,19,1:45PM
1236,43.5,8.0,Carlton,2016-07-30,6327,-43.5,1.09,Hawthorn,19,2:10PM
1237,-5.5,1.67,West Coast,2016-07-30,6328,5.5,2.25,Collingwood,19,4:35PM
1238,-39.5,1.14,Port Adelaide,2016-07-30,6329,39.5,6.0,Brisbane,19,7:25PM
1239,11.5,2.65,St Kilda,2016-07-30,6330,-11.5,1.5,North Melbourne,19,7:25PM
1240,38.5,5.5,Gold Coast,2016-07-31,6331,-38.5,1.16,Melbourne,19,1:10PM
1241,-24.5,1.22,Sydney,2016-07-31,6332,24.5,4.5,Fremantle,19,1:20PM
1242,75.5,19.0,Essendon,2016-07-31,6333,-75.5,1.01,Adelaide,19,4:10PM
1243,-21.5,1.35,Collingwood,2016-08-05,6334,21.5,3.3,Richmond,20,7:50PM
1244,22.5,3.85,Port Adelaide,2016-08-06,6335,-22.5,1.28,Sydney,20,1:45PM
1245,-32.5,1.18,Hawthorn,2016-08-06,6336,32.5,5.05,Melbourne,20,2:10PM
1246,-43.5,1.1,GWS,2016-08-06,6337,43.5,7.5,Gold Coast,20,4:35PM
1247,-7.5,1.65,North Melbourne,2016-08-06,6338,7.5,2.3,Western Bulldogs,20,7:25PM
1248,86.5,21.0,Brisbane,2016-08-06,6339,-86.5,1.01,Adelaide,20,7:10PM
1249,-10.5,1.58,St Kilda,2016-08-07,6340,10.5,2.45,Carlton,20,1:10PM
1250,70.5,21.0,Essendon,2016-08-07,6341,-70.5,1.01,Geelong,20,3:20PM
1251,-30.5,1.2,West Coast,2016-08-07,6342,30.5,4.6,Fremantle,20,2:40PM
1252,18.5,3.35,Collingwood,2016-08-12,6343,-18.5,1.35,Western Bulldogs,21,7:50PM
1253,-21.5,1.33,Carlton,2016-08-13,6344,21.5,3.45,Brisbane,21,1:45PM
1254,24.5,3.85,North Melbourne,2016-08-13,6345,-24.5,1.28,Hawthorn,21,2:10PM
1255,25.5,3.85,West Coast,2016-08-13,6346,-25.5,1.28,GWS,21,4:35PM
1256,-17.5,1.38,Sydney,2016-08-13,6347,17.5,3.15,St Kilda,21,7:25PM
1257,15.5,2.65,Melbourne,2016-08-13,6348,-15.5,1.5,Port Adelaide,21,7:10PM
1258,-19.5,1.38,Gold Coast,2016-08-14,6349,19.5,3.15,Essendon,21,1:10PM
1259,-33.5,1.18,Geelong,2016-08-14,6350,33.5,5.0,Richmond,21,3:20PM
1260,-46.5,1.08,Adelaide,2016-08-14,6351,46.5,8.5,Fremantle,21,2:40PM
1261,3.5,2.02,Hawthorn,2016-08-19,6352,-3.5,1.83,West Coast,22,6:10PM
1262,-20.5,1.3,Sydney,2016-08-20,6353,20.5,3.6,North Melbourne,22,1:45PM
1263,-7.5,1.6,St Kilda,2016-08-20,6354,7.5,2.4,Richmond,22,2:10PM
1264,76.5,17.0,Fremantle,2016-08-20,6355,-76.5,1.01,GWS,22,4:35PM
1265,28.5,4.0,Gold Coast,2016-08-20,6356,-28.5,1.26,Collingwood,22,7:25PM
1266,-44.5,1.11,Adelaide,2016-08-20,6357,44.5,7.0,Port Adelaide,22,7:10PM
1267,-25.5,1.24,Melbourne,2016-08-21,6358,25.5,4.25,Carlton,22,1:10PM
1268,-59.5,1.03,Geelong,2016-08-21,6359,59.5,15.0,Brisbane,22,3:20PM
1269,-43.5,1.08,Western Bulldogs,2016-08-21,6360,43.5,8.5,Essendon,22,4:40PM
1270,24.5,3.8,Collingwood,2016-08-28,6361,-24.5,1.28,Hawthorn,23,3:20PM
1271,54.5,9.0,Brisbane,2016-08-28,6362,-54.5,1.07,St Kilda,23,1:10PM
1272,-18.5,1.36,Carlton,2016-08-27,6363,18.5,3.25,Essendon,23,2:10PM
1273,-13.5,1.46,Port Adelaide,2016-08-27,6364,13.5,2.8,Gold Coast,23,7:25PM
1274,55.5,11.0,Richmond,2016-08-27,6365,-55.5,1.04,Sydney,23,4:35PM
1275,-13.5,1.48,GWS,2016-08-27,6366,13.5,2.7,North Melbourne,23,7:25PM
1276,35.5,5.5,Melbourne,2016-08-27,6367,-35.5,1.16,Geelong,23,1:45PM
1277,25.5,3.8,West Coast,2016-08-26,6368,-25.5,1.28,Adelaide,23,7:40PM
1278,-16.5,1.43,Western Bulldogs,2016-08-28,6369,16.5,2.9,Fremantle,23,2:40PM
1279,23.5,4.05,Western Bulldogs,2016-09-08,9298,-23.5,1.29,West Coast,Final,6:10PM
1280,8.5,2.31,Hawthorn,2016-09-09,9299,-8.5,1.66,Geelong,Final,7:50PM
1281,11.5,2.66,GWS,2016-09-10,9300,-11.5,1.54,Sydney,Final,3:20PM
1282,39.5,5.9,North Melbourne,2016-09-10,9301,-39.5,1.16,Adelaide,Final,7:10PM
1283,9.5,2.56,Western Bulldogs,2016-09-16,9302,-9.5,1.57,Hawthorn,Final,7:50PM
1284,9.5,2.46,Adelaide,2016-09-17,9303,-9.5,1.61,Sydney,Final,7:25PM
1285,8.5,2.36,Sydney,2016-09-23,9304,-8.5,1.66,Geelong,Final,7:50PM
1286,20.5,3.16,Western Bulldogs,2016-09-24,9305,-20.5,1.39,GWS,Final,7:15PM
1287,11.5,2.61,Western Bulldogs,2016-10-01,9306,-11.5,1.57,Sydney,Final,2:30PM
1288,-16.5,1.41,Richmond,2017-03-23,9307,16.5,3.05,Carlton,1,7:20PM
1289,-15.5,1.4,Western Bulldogs,2017-03-24,9308,15.5,3.05,Collingwood,1,7:50PM
1290,6.5,2.25,Melbourne,2017-03-25,9309,-6.5,1.67,St Kilda,1,4:35PM
1291,21.5,3.66,Port Adelaide,2017-03-25,9310,-21.5,1.29,Sydney,1,4:35PM
1292,26.5,3.85,Brisbane,2017-03-25,9311,-26.5,1.27,Gold Coast,1,7:05PM
1293,-20.5,1.4,Hawthorn,2017-03-25,9312,20.5,3.05,Essendon,1,7:25PM
1294,-21.5,1.33,West Coast,2017-03-26,9313,21.5,3.4,North Melbourne,1,1:10PM
1295,-2.5,1.81,GWS,2017-03-26,9314,2.5,2.0,Adelaide,1,2:50PM
1296,-5.5,1.67,Geelong,2017-03-26,9315,5.5,2.25,Fremantle,1,4:40PM
1297,-6.5,1.73,Collingwood,2017-03-30,9316,6.5,2.15,Richmond,2,7:20PM
1298,16.5,2.98,Sydney,2017-03-31,9317,-16.5,1.4,Western Bulldogs,2,7:50PM
1299,-2.5,1.84,Adelaide,2017-04-01,9318,2.5,2.0,Hawthorn,2,1:45PM
1300,39.5,6.3,Gold Coast,2017-04-01,9319,-39.5,1.13,GWS,2,4:35PM
1301,-15.5,1.43,Essendon,2017-04-01,9320,15.5,2.9,Brisbane,2,6:25PM
1302,39.5,5.3,St Kilda,2017-04-01,9321,-39.5,1.17,West Coast,2,4:40PM
1303,33.5,5.3,North Melbourne,2017-04-02,9322,-33.5,1.16,Geelong,2,1:10PM
1304,25.5,4.0,Carlton,2017-04-02,9323,-25.5,1.25,Melbourne,2,3:20PM
1305,27.5,4.25,Fremantle,2017-04-02,9324,-27.5,1.23,Port Adelaide,2,4:10PM
1306,13.5,2.88,Collingwood,2017-04-07,9325,-13.5,1.44,Sydney,3,7:50PM
1307,-29.5,1.23,GWS,2017-04-08,9326,29.5,4.3,North Melbourne,3,1:45PM
1308,-12.5,1.54,West Coast,2017-04-08,9327,12.5,2.55,Richmond,3,2:10PM
1309,16.5,3.0,Melbourne,2017-04-08,9328,-16.5,1.4,Geelong,3,4:35PM
1310,-6.5,1.65,Adelaide,2017-04-08,9329,6.5,2.3,Port Adelaide,3,7:10PM
1311,-32.5,1.2,Western Bulldogs,2017-04-08,9330,32.5,4.75,Fremantle,3,5:40PM
1312,36.5,5.75,Brisbane,2017-04-09,9331,-36.5,1.15,St Kilda,3,1:10PM
1313,-18.5,1.37,Essendon,2017-04-09,9332,18.5,3.2,Carlton,3,3:20PM
1314,-17.5,1.4,Hawthorn,2017-04-09,9333,17.5,3.04,Gold Coast,3,4:40PM
1315,21.5,3.25,Sydney,2017-04-13,9334,-21.5,1.35,West Coast,4,6:10PM
1316,-23.5,1.29,Western Bulldogs,2017-04-14,9335,23.5,3.75,North Melbourne,4,4:20PM
1317,21.5,3.1,Fremantle,2017-04-15,9336,-21.5,1.39,Melbourne,4,1:45PM
1318,18.5,3.1,Port Adelaide,2017-04-15,9337,-18.5,1.39,GWS,4,4:35PM
1319,-4.5,1.74,Gold Coast,2017-04-15,9338,4.5,2.1,Carlton,4,7:25PM
1320,37.5,5.5,Essendon,2017-04-15,9339,-37.5,1.16,Adelaide,4,7:10PM
1321,10.5,2.4,St Kilda,2017-04-16,9340,-10.5,1.6,Collingwood,4,3:20PM
1322,-19.5,1.35,Richmond,2017-04-16,9341,19.5,3.3,Brisbane,4,4:40PM
1323,-15.5,1.42,Geelong,2017-04-17,9342,15.5,2.95,Hawthorn,4,3:20PM
1324,49.5,9.0,Carlton,2017-04-21,9343,-49.5,1.07,Port Adelaide,5,7:20PM
1325,57.5,11.0,Brisbane,2017-04-22,9344,-57.5,1.05,Western Bulldogs,5,1:45PM
1326,-28.5,1.23,Adelaide,2017-04-22,9345,28.5,4.3,Gold Coast,5,4:35PM
1327,-13.5,1.5,GWS,2017-04-22,9346,13.5,2.65,Sydney,5,7:25PM
1328,9.5,2.4,North Melbourne,2017-04-22,9347,-9.5,1.6,Fremantle,5,5:40PM
1329,-12.5,1.52,Geelong,2017-04-23,9348,12.5,2.6,St Kilda,5,3:20PM
1330,-14.5,1.46,West Coast,2017-04-23,9349,14.5,2.8,Hawthorn,5,4:40PM
1331,5.5,2.25,Melbourne,2017-04-24,9350,-5.5,1.67,Richmond,5,7:25PM
1332,-11.5,1.57,Collingwood,2017-04-25,9351,11.5,2.45,Essendon,5,3:20PM
1333,24.5,3.6,Western Bulldogs,2017-04-28,9352,-24.5,1.31,GWS,6,7:50PM
1334,1.5,2.0,St Kilda,2017-04-29,9353,-1.5,1.85,Hawthorn,6,1:45PM
1335,-21.5,1.28,Sydney,2017-04-29,9354,21.5,3.85,Carlton,6,2:10PM
1336,-40.5,1.16,Port Adelaide,2017-04-29,9355,40.5,5.5,Brisbane,6,4:35PM
1337,14.5,2.72,Gold Coast,2017-04-29,9356,-14.5,1.47,North Melbourne,6,7:25PM
1338,27.5,3.3,Fremantle,2017-04-29,9357,-27.5,1.35,West Coast,6,6:10PM
1339,-0.5,1.89,Melbourne,2017-04-30,9358,0.5,1.95,Essendon,6,1:10PM
1340,26.5,4.0,Collingwood,2017-04-30,9359,-26.5,1.26,Geelong,6,3:20PM
1341,38.5,5.3,Richmond,2017-04-30,9360,-38.5,1.17,Adelaide,6,4:10PM
1342,-14.5,1.42,GWS,2017-05-05,9361,14.5,2.9,St Kilda,7,7:50PM
1343,-37.5,1.13,Adelaide,2017-05-06,9362,37.5,6.05,North Melbourne,7,1:45PM
1344,19.5,3.2,Carlton,2017-05-06,9363,-19.5,1.35,Collingwood,7,2:10PM
1345,19.5,3.3,West Coast,2017-05-06,9364,-19.5,1.34,Port Adelaide,7,4:05PM
1346,-20.5,1.29,Geelong,2017-05-06,9365,20.5,3.65,Gold Coast,7,7:25PM
1347,18.5,3.4,Richmond,2017-05-06,9366,-18.5,1.32,Western Bulldogs,7,7:25PM
1348,40.5,5.75,Brisbane,2017-05-07,9367,-40.5,1.14,Sydney,7,1:10PM
1349,14.5,2.75,Hawthorn,2017-05-07,9368,-14.5,1.46,Melbourne,7,3:20PM
1350,12.5,2.62,Essendon,2017-05-07,9369,-12.5,1.5,Fremantle,7,2:40PM
1351,17.5,2.75,Western Bulldogs,2017-05-12,9370,-17.5,1.47,West Coast,8,6:10PM
1352,47.5,6.4,Brisbane,2017-05-13,9371,-47.5,1.13,Hawthorn,8,1:45PM
1353,23.5,3.5,Carlton,2017-05-13,9372,-23.5,1.32,St Kilda,8,2:10PM
1354,32.5,4.4,Collingwood,2017-05-13,9373,-32.5,1.23,GWS,8,4:35PM
1355,-27.5,1.34,Geelong,2017-05-13,9374,27.5,3.4,Essendon,8,7:25PM
1356,40.5,6.05,Melbourne,2017-05-13,9375,-40.5,1.14,Adelaide,8,7:10PM
1357,16.5,3.05,Fremantle,2017-05-14,9376,-16.5,1.4,Richmond,8,1:10PM
1358,6.5,2.15,Sydney,2017-05-14,9377,-6.5,1.73,North Melbourne,8,4:40PM
1359,-27.5,1.28,Port Adelaide,2017-05-14,9378,27.5,3.8,Gold Coast,8,1:15PM
1360,-2.5,1.83,Western Bulldogs,2017-05-19,9379,2.5,2.0,Geelong,9,7:50PM
1361,-1.5,1.9,Sydney,2017-05-20,9380,1.5,1.94,St Kilda,9,1:45PM
1362,32.5,4.1,Richmond,2017-05-20,9381,-32.5,1.25,GWS,9,4:35PM
1363,-61.5,1.07,Adelaide,2017-05-20,9382,61.5,9.0,Brisbane,9,7:25PM
1364,16.5,2.65,Hawthorn,2017-05-20,9383,-16.5,1.5,Collingwood,9,7:25PM
1365,-10.5,1.57,West Coast,2017-05-21,9384,10.5,2.45,Essendon,9,1:10PM
1366,10.5,2.45,North Melbourne,2017-05-21,9385,-10.5,1.57,Melbourne,9,3:20PM
1367,22.5,3.28,Carlton,2017-05-21,9386,-22.5,1.35,Fremantle,9,2:40PM
1368,4.5,2.15,Port Adelaide,2017-05-25,9387,-4.5,1.73,Geelong,10,7:20PM
1369,40.5,5.35,Hawthorn,2017-05-26,9388,-40.5,1.17,Sydney,10,7:50PM
1370,15.5,2.72,St Kilda,2017-05-27,9389,-15.5,1.48,Western Bulldogs,10,1:45PM
1371,21.5,3.15,Gold Coast,2017-05-27,9390,-21.5,1.38,Melbourne,10,4:05PM
1372,3.5,2.05,Essendon,2017-05-27,9391,-3.5,1.8,Richmond,10,7:25PM
1373,41.5,5.25,Fremantle,2017-05-27,9392,-41.5,1.17,Adelaide,10,7:10PM
1374,51.5,8.5,Brisbane,2017-05-28,9393,-51.5,1.08,Collingwood,10,1:10PM
1375,-24.5,1.33,North Melbourne,2017-05-28,9394,24.5,3.44,Carlton,10,3:20PM
1376,12.5,2.57,GWS,2017-05-28,9395,-12.5,1.53,West Coast,10,2:40PM
1377,34.5,4.65,Hawthorn,2017-06-01,9396,-34.5,1.2,Port Adelaide,11,7:20PM
1378,-4.5,1.74,Adelaide,2017-06-02,9397,4.5,2.1,Geelong,11,7:50PM
1379,-7.5,1.6,West Coast,2017-06-03,9398,7.5,2.35,Gold Coast,11,1:45PM
1380,29.5,4.0,Essendon,2017-06-03,9399,-29.5,1.25,GWS,11,4:35PM
1381,-5.5,1.74,Richmond,2017-06-03,9400,5.5,2.1,North Melbourne,11,7:25PM
1382,2.5,2.0,Collingwood,2017-06-04,9401,-2.5,1.83,Fremantle,11,2:40PM
1383,3.5,2.1,Western Bulldogs,2017-06-08,9402,-3.5,1.81,Sydney,12,7:20PM
1384,-31.5,6.49,St Kilda,2017-06-09,9403,-31.5,1.14,Adelaide,12,7:20PM
1385,8.5,1.85,Gold Coast,2017-06-10,9404,-8.5,2.04,Hawthorn,12,1:45PM
1386,-22.5,1.71,Fremantle,2017-06-10,9405,22.5,2.25,Brisbane,12,4:35PM
1387,-13.5,1.33,Port Adelaide,2017-06-10,9406,13.5,3.58,Essendon,12,7:25PM
1388,-26.5,1.24,GWS,2017-06-11,9407,26.5,4.52,Carlton,12,3:20PM
1389,8.5,2.46,Collingwood,2017-06-12,9408,-8.5,1.61,Melbourne,12,3:20PM
1390,-6.5,1.71,Geelong,2017-06-15,9409,6.5,2.24,West Coast,13,6:10PM
1391,-2.5,1.83,St Kilda,2017-06-16,9410,2.5,2.07,North Melbourne,13,7:50PM
1392,-2.5,1.87,Sydney,2017-06-17,9411,2.5,2.02,Richmond,13,1:45PM
1393,58.5,11.0,Brisbane,2017-06-17,9412,-58.5,1.05,Port Adelaide,13,4:05PM
1394,22.5,3.18,Carlton,2017-06-17,9413,-22.5,1.4,Gold Coast,13,7:25PM
1395,8.5,2.33,Melbourne,2017-06-18,9414,-8.5,1.67,Western Bulldogs,13,3:20PM
1396,36.5,5.0,Hawthorn,2017-06-22,9415,-36.5,1.18,Adelaide,14,7:20PM
1397,20.5,3.3,Essendon,2017-06-23,9416,-20.5,1.33,Sydney,14,7:50PM
1398,-2.5,1.85,Port Adelaide,2017-06-24,9417,2.5,2.0,Collingwood,14,1:45PM
1399,-30.5,1.25,GWS,2017-06-24,9418,30.5,4.1,Brisbane,14,4:35PM
1400,27.5,4.8,North Melbourne,2017-06-24,9419,-27.5,1.18,Western Bulldogs,14,7:25PM
1401,2.5,2.0,Melbourne,2017-06-24,9420,-2.5,1.8,West Coast,14,5:40PM
1402,59.5,10.0,Fremantle,2017-06-25,9421,-59.5,1.06,Geelong,14,1:10PM
